Date,Price
1392/06/05,10950000
1392/06/06,10870000
1392/06/08,10950000
1392/06/09,10880000
1392/06/11,11035000
1392/06/12,11280000
1392/06/13,11470000
1392/06/15,11125000
1392/06/16,11200000
1392/06/17,11080000
1392/06/18,10630000
1392/06/19,10490000
1392/06/20,10350000
1392/06/22,10090000
1392/06/23,10110000
1392/06/24,9640000
1392/06/25,9600000
1392/06/26,9660000
1392/06/27,10000000
1392/06/29,9080000
1392/06/30,9310000
1392/06/31,9310000
1392/07/01,9260000
1392/07/02,9800000
1392/07/03,9710000
1392/07/05,9680000
1392/07/06,9900000
1392/07/07,9660000
1392/07/08,9700000
1392/07/09,9750000
1392/07/10,9650000
1392/07/12,9770000
1392/07/13,9760000
1392/07/14,9740000
1392/07/15,9760000
1392/07/16,9590000
1392/07/17,9560000
1392/07/19,9320000
1392/07/21,9395000
1392/07/22,9370000
1392/07/24,9530000
1392/07/26,9555000
1392/07/27,9560000
1392/07/28,9535000
1392/07/29,9590000
1392/07/30,9560000
1392/08/01,9610000
1392/08/03,9700000
1392/08/04,9650000
1392/08/05,9710000
1392/08/06,9660000
1392/08/07,9700000
1392/08/08,9570000
1392/08/10,9480000
1392/08/11,9550000
1392/08/12,9510000
1392/08/13,9460000
1392/08/14,9490000
1392/08/15,9440000
1392/08/17,9195000
1392/08/18,9310000
1392/08/19,9260000
1392/08/20,9240000
1392/08/22,9290000
1392/08/24,9280000
1392/08/25,9240000
1392/08/26,9160000
1392/08/27,9170000
1392/08/28,9110000
1392/08/29,8990000
1392/09/01,8850000
1392/09/02,8280000
1392/09/03,8430000
1392/09/04,8590000
1392/09/05,8680000
1392/09/06,8590000
1392/09/08,8710000
1392/09/09,8800000
1392/09/10,8670000
1392/09/11,8580000
1392/09/12,8640000
1392/09/13,8550000
1392/09/15,8635000
1392/09/16,8650000
1392/09/17,8660000
1392/09/18,8800000
1392/09/19,8800000
1392/09/20,8640000
1392/09/22,8800000
1392/09/23,8760000
1392/09/24,8740000
1392/09/25,8705000
1392/09/26,8740000
1392/09/27,8580000
1392/09/29,8510000
1392/09/30,8575000
1392/10/01,8555000
1392/10/02,8577000
1392/10/03,8575000
1392/10/04,8660000
1392/10/06,8725000
1392/10/07,8825000
1392/10/08,8725000
1392/10/09,8685000
1392/10/10,8660000
1392/10/11,8720000
1392/10/13,8750000
1392/10/14,8760000
1392/10/15,8790000
1392/10/16,8770000
1392/10/17,8750000
1392/10/18,8740000
1392/10/20,8812000
1392/10/21,8770000
1392/10/22,8730000
1392/10/23,8710000
1392/10/24,8710000
1392/10/25,8680000
1392/10/27,8620000
1392/10/28,8560000
1392/10/29,8500000
1392/10/30,8590000
