Date,Price
1402/08/21,32121000
1402/08/22,32173000
1402/08/23,32225000
1402/08/24,32296000
1402/08/25,32327000
1402/08/27,32453000
1402/08/28,32321000
1402/08/29,32041000
1402/08/30,32296000
1402/09/01,32192000
1402/09/02,32296000
1402/09/04,32681000
1402/09/05,32543000
1402/09/06,32503000
1402/09/08,33001000
1402/09/09,33054000
1402/09/11,33672000
1402/09/12,33648000
1402/09/13,33238000
1402/09/14,33272000
1402/09/15,32897000
1402/09/16,33007000
1402/09/18,32684000
1402/09/19,32721000
1402/09/20,32509000
1402/09/21,32592000
1402/09/22,32656000
1402/09/23,33097000
1402/09/25,32758000
1402/09/27,32635000
1402/09/28,32724000
1402/09/30,32850000
1402/10/02,33177000
1402/10/03,32921000
1402/10/04,32740000
1402/10/05,33020000
1402/10/06,33414000
1402/10/07,33358000
1402/10/09,33540000
1402/10/10,33398000
1402/10/11,33669000
1402/10/12,33934000
1402/10/13,34005000
1402/10/14,34196000
1402/10/16,34236000
1402/10/17,34426000
1402/10/18,34211000
1402/10/19,34596000
1402/10/20,34780000
1402/10/21,34851000
1402/10/23,35895000
1402/10/24,35402000
1402/10/25,35436000
1402/10/26,35648000
1402/10/27,36129000
1402/10/28,35925000
1402/10/30,36390000
1402/11/01,36295000
1402/11/02,36144000
1402/11/03,36421000
1402/11/04,36704000
1402/11/07,37397000
1402/11/08,37295000
1402/11/09,38788000
1402/11/10,38810000
1402/11/11,38456000
1402/11/14,37086000
1402/11/15,36729000
1402/11/16,36550000
1402/11/18,37175000
1402/11/21,36713000
1402/11/23,36658000
1402/11/24,36572000
1402/11/25,36766000
1402/11/26,37021000
1402/11/28,37406000
1402/11/29,37557000
1402/11/30,37658000
1402/12/01,37320000
1402/12/02,37692000
1402/12/03,37883000
1402/12/05,38188000
1402/12/07,38360000
1402/12/08,38810000
1402/12/09,38650000
1402/12/10,38668000
1402/12/12,39869000
1402/12/13,39829000
1402/12/14,41088000
1402/12/16,42522000
1402/12/19,42011000
1402/12/20,41214000
1402/12/21,41749000
1402/12/22,41245000
1402/12/23,41131000
1402/12/24,41435000
1402/12/26,41842000
1402/12/27,42676000
1402/12/28,43381000
1403/01/05,43501000
1403/01/06,43036000
1403/01/07,42968000
1403/01/08,43473000
1403/01/09,43646000
1403/01/11,44113000
1403/01/14,45806000
1403/01/15,47330000
1403/01/16,47930000
1403/01/18,49079000
1403/01/19,47370000
1403/01/20,47013000
1403/01/21,48315000
1403/01/25,51720000
1403/01/26,49799000
1403/01/27,49910000
1403/01/28,50522000
1403/01/29,51024000
1403/01/30,51064000
1403/02/01,48826000
1403/02/02,49500000
1403/02/03,48546000
1403/02/04,47518000
1403/02/05,47118000
1403/02/06,46976000
1403/02/08,45813000
1403/02/09,44354000
1403/02/10,46671000
1403/02/11,46093000
1403/02/12,45828000
1403/02/13,45982000
1403/02/16,44840000
1403/02/17,46622000
1403/02/18,45705000
1403/02/19,45560000
1403/02/20,45446000
1403/02/22,45400000
1403/02/23,44997000
1403/02/24,44621000
1403/02/25,44634000
1403/02/26,44963000
1403/02/27,44855000
1403/02/29,44076000
1403/02/30,48010000
1403/02/31,44929000
1403/03/01,44735000
1403/03/03,44357000
1403/03/05,43704000
1403/03/06,43858000
1403/03/07,44723000
1403/03/08,45286000
1403/03/09,44935000
1403/03/10,44920000
1403/03/12,44446000
1403/03/13,45246000
1403/03/16,44794000
1403/03/17,44941000
1403/03/19,44437000
1403/03/20,44440000
1403/03/21,44163000
1403/03/22,43975000
1403/03/23,44292000
1403/03/24,44150000
1403/03/26,44664000
